series_id,name,units,type,month
A3349477X,Turnover ;  Queensland ;  Clothing retailing,$ Millions,Original,1
A3349719C,Turnover ;  Queensland ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349884J,"Turnover ;  Queensland ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349562T,Turnover ;  Queensland ;  Department stores,$ Millions,Original,1
A3349348C,Turnover ;  Queensland ;  Newspaper and book retailing,$ Millions,Original,1
A3349480L,Turnover ;  Queensland ;  Other recreational goods retailing,$ Millions,Original,1
A3349476W,"Turnover ;  Queensland ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349881A,Turnover ;  Queensland ;  Other retailing n.e.c.,$ Millions,Original,1
A3349410F,Turnover ;  Queensland ;  Other retailing,$ Millions,Original,1
A3349481R,"Turnover ;  Queensland ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349718A,Turnover ;  Queensland ;  Takeaway food services,$ Millions,Original,1
A3349411J,"Turnover ;  Queensland ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349638A,Turnover ;  Queensland ;  Total (Industry),$ Millions,Original,1
A3349654A,Turnover ;  South Australia ;  Supermarket and grocery stores,$ Millions,Original,1
A3349499L,Turnover ;  South Australia ;  Liquor retailing,$ Millions,Original,1
A3349902A,Turnover ;  South Australia ;  Other specialised food retailing,$ Millions,Original,1
A3349432V,Turnover ;  South Australia ;  Food retailing,$ Millions,Original,1
A3349656F,"Turnover ;  South Australia ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Original,1
A3349361W,Turnover ;  South Australia ;  Electrical and electronic goods retailing,$ Millions,Original,1
A3349501L,"Turnover ;  South Australia ;  Hardware, building and garden supplies retailing",$ Millions,Original,1
A3349503T,Turnover ;  South Australia ;  Household goods retailing,$ Millions,Original,1
A3349360V,Turnover ;  South Australia ;  Clothing retailing,$ Millions,Original,1
A3349903C,Turnover ;  South Australia ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349905J,"Turnover ;  South Australia ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349658K,Turnover ;  South Australia ;  Department stores,$ Millions,Original,1
A3349575C,Turnover ;  South Australia ;  Newspaper and book retailing,$ Millions,Original,1
A3349428C,Turnover ;  South Australia ;  Other recreational goods retailing,$ Millions,Original,1
A3349500K,"Turnover ;  South Australia ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349577J,Turnover ;  South Australia ;  Other retailing n.e.c.,$ Millions,Original,1
A3349433W,Turnover ;  South Australia ;  Other retailing,$ Millions,Original,1
A3349576F,"Turnover ;  South Australia ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349574A,Turnover ;  South Australia ;  Takeaway food services,$ Millions,Original,1
A3349816F,"Turnover ;  South Australia ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349815C,Turnover ;  South Australia ;  Total (Industry),$ Millions,Original,1
A3349744F,Turnover ;  Western Australia ;  Supermarket and grocery stores,$ Millions,Original,1
A3349823C,Turnover ;  Western Australia ;  Liquor retailing,$ Millions,Original,1
A3349508C,Turnover ;  Western Australia ;  Other specialised food retailing,$ Millions,Original,1
A3349742A,Turnover ;  Western Australia ;  Food retailing,$ Millions,Original,1
A3349661X,"Turnover ;  Western Australia ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Original,1
A3349660W,Turnover ;  Western Australia ;  Electrical and electronic goods retailing,$ Millions,Original,1
A3349909T,"Turnover ;  Western Australia ;  Hardware, building and garden supplies retailing",$ Millions,Original,1
A3349824F,Turnover ;  Western Australia ;  Household goods retailing,$ Millions,Original,1
A3349507A,Turnover ;  Western Australia ;  Clothing retailing,$ Millions,Original,1
A3349580W,Turnover ;  Western Australia ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349825J,"Turnover ;  Western Australia ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349434X,Turnover ;  Western Australia ;  Department stores,$ Millions,Original,1
A3349822A,Turnover ;  Western Australia ;  Newspaper and book retailing,$ Millions,Original,1
A3349821X,Turnover ;  Western Australia ;  Other recreational goods retailing,$ Millions,Original,1
A3349581X,"Turnover ;  Western Australia ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349908R,Turnover ;  Western Australia ;  Other retailing n.e.c.,$ Millions,Original,1
A3349743C,Turnover ;  Western Australia ;  Other retailing,$ Millions,Original,1
A3349910A,"Turnover ;  Western Australia ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349435A,Turnover ;  Western Australia ;  Takeaway food services,$ Millions,Original,1
A3349365F,"Turnover ;  Western Australia ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349746K,Turnover ;  Western Australia ;  Total (Industry),$ Millions,Original,1
A3349370X,Turnover ;  Tasmania ;  Supermarket and grocery stores,$ Millions,Original,1
A3349754K,Turnover ;  Tasmania ;  Liquor retailing,$ Millions,Original,1
A3349670A,Turnover ;  Tasmania ;  Other specialised food retailing,$ Millions,Original,1
A3349764R,Turnover ;  Tasmania ;  Food retailing,$ Millions,Original,1
A3349916R,"Turnover ;  Tasmania ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Original,1
A3349589T,Turnover ;  Tasmania ;  Electrical and electronic goods retailing,$ Millions,Original,1
A3349590A,"Turnover ;  Tasmania ;  Hardware, building and garden supplies retailing",$ Millions,Original,1
A3349765T,Turnover ;  Tasmania ;  Household goods retailing,$ Millions,Original,1
A3349371A,Turnover ;  Tasmania ;  Clothing retailing,$ Millions,Original,1
A3349588R,Turnover ;  Tasmania ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349763L,"Turnover ;  Tasmania ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349372C,Turnover ;  Tasmania ;  Department stores,$ Millions,Original,1
A3349442X,Turnover ;  Tasmania ;  Newspaper and book retailing,$ Millions,Original,1
A3349591C,Turnover ;  Tasmania ;  Other recreational goods retailing,$ Millions,Original,1
A3349671C,"Turnover ;  Tasmania ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349669T,Turnover ;  Tasmania ;  Other retailing n.e.c.,$ Millions,Original,1
A3349521W,Turnover ;  Tasmania ;  Other retailing,$ Millions,Original,1
A3349443A,"Turnover ;  Tasmania ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349835L,Turnover ;  Tasmania ;  Takeaway food services,$ Millions,Original,1
A3349520V,"Turnover ;  Tasmania ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349841J,Turnover ;  Tasmania ;  Total (Industry),$ Millions,Original,1
A3349925T,Turnover ;  Northern Territory ;  Supermarket and grocery stores,$ Millions,Original,1
A3349450X,Turnover ;  Northern Territory ;  Liquor retailing,$ Millions,Original,1
A3349679W,Turnover ;  Northern Territory ;  Other specialised food retailing,$ Millions,Original,1
A3349527K,Turnover ;  Northern Territory ;  Food retailing,$ Millions,Original,1
A3349526J,"Turnover ;  Northern Territory ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Original,1
A3349598V,Turnover ;  Northern Territory ;  Electrical and electronic goods retailing,$ Millions,Original,1
A3349766V,"Turnover ;  Northern Territory ;  Hardware, building and garden supplies retailing",$ Millions,Original,1
A3349600V,Turnover ;  Northern Territory ;  Household goods retailing,$ Millions,Original,1
A3349680F,Turnover ;  Northern Territory ;  Clothing retailing,$ Millions,Original,1
A3349378T,Turnover ;  Northern Territory ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349767W,"Turnover ;  Northern Territory ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349451A,Turnover ;  Northern Territory ;  Department stores,$ Millions,Original,1
A3349924R,Turnover ;  Northern Territory ;  Newspaper and book retailing,$ Millions,Original,1
A3349843L,Turnover ;  Northern Territory ;  Other recreational goods retailing,$ Millions,Original,1
A3349844R,"Turnover ;  Northern Territory ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349376L,Turnover ;  Northern Territory ;  Other retailing n.e.c.,$ Millions,Original,1
A3349599W,Turnover ;  Northern Territory ;  Other retailing,$ Millions,Original,1
A3349377R,"Turnover ;  Northern Territory ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349779F,Turnover ;  Northern Territory ;  Takeaway food services,$ Millions,Original,1
A3349379V,"Turnover ;  Northern Territory ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349842K,Turnover ;  Northern Territory ;  Total (Industry),$ Millions,Original,1
A3349532C,Turnover ;  Australian Capital Territory ;  Supermarket and grocery stores,$ Millions,Original,1
A3349931L,Turnover ;  Australian Capital Territory ;  Liquor retailing,$ Millions,Original,1
A3349605F,Turnover ;  Australian Capital Territory ;  Other specialised food retailing,$ Millions,Original,1
A3349688X,Turnover ;  Australian Capital Territory ;  Food retailing,$ Millions,Original,1
A3349456L,"Turnover ;  Australian Capital Territory ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Original,1
A3349774V,Turnover ;  Australian Capital Territory ;  Electrical and electronic goods retailing,$ Millions,Original,1
A3349848X,"Turnover ;  Australian Capital Territory ;  Hardware, building and garden supplies retailing",$ Millions,Original,1
A3349457R,Turnover ;  Australian Capital Territory ;  Household goods retailing,$ Millions,Original,1
A3349851L,Turnover ;  Australian Capital Territory ;  Clothing retailing,$ Millions,Original,1
A3349604C,Turnover ;  Australian Capital Territory ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349608L,"Turnover ;  Australian Capital Territory ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349609R,Turnover ;  Australian Capital Territory ;  Department stores,$ Millions,Original,1
A3349773T,Turnover ;  Australian Capital Territory ;  Newspaper and book retailing,$ Millions,Original,1
A3349852R,Turnover ;  Australian Capital Territory ;  Other recreational goods retailing,$ Millions,Original,1
A3349775W,"Turnover ;  Australian Capital Territory ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349776X,Turnover ;  Australian Capital Territory ;  Other retailing n.e.c.,$ Millions,Original,1
A3349607K,Turnover ;  Australian Capital Territory ;  Other retailing,$ Millions,Original,1
A3349849A,"Turnover ;  Australian Capital Territory ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349850K,Turnover ;  Australian Capital Territory ;  Takeaway food services,$ Millions,Original,1
A3349606J,"Turnover ;  Australian Capital Territory ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349932R,Turnover ;  Australian Capital Territory ;  Total (Industry),$ Millions,Original,1
A3349862V,Turnover ;  Total (State) ;  Supermarket and grocery stores,$ Millions,Original,1
A3349462J,Turnover ;  Total (State) ;  Liquor retailing,$ Millions,Original,1
A3349463K,Turnover ;  Total (State) ;  Other specialised food retailing,$ Millions,Original,1
A3349334R,Turnover ;  Total (State) ;  Food retailing,$ Millions,Original,1
A3349863W,"Turnover ;  Total (State) ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Original,1
A3349781T,Turnover ;  Total (State) ;  Electrical and electronic goods retailing,$ Millions,Original,1
A3349861T,"Turnover ;  Total (State) ;  Hardware, building and garden supplies retailing",$ Millions,Original,1
A3349626T,Turnover ;  Total (State) ;  Household goods retailing,$ Millions,Original,1
A3349617R,Turnover ;  Total (State) ;  Clothing retailing,$ Millions,Original,1
A3349546T,Turnover ;  Total (State) ;  Footwear and other personal accessory retailing,$ Millions,Original,1
A3349787F,"Turnover ;  Total (State) ;  Clothing, footwear and personal accessory retailing",$ Millions,Original,1
A3349333L,Turnover ;  Total (State) ;  Department stores,$ Millions,Original,1
A3349860R,Turnover ;  Total (State) ;  Newspaper and book retailing,$ Millions,Original,1
A3349464L,Turnover ;  Total (State) ;  Other recreational goods retailing,$ Millions,Original,1
A3349389X,"Turnover ;  Total (State) ;  Pharmaceutical, cosmetic and toiletry goods retailing",$ Millions,Original,1
A3349461F,Turnover ;  Total (State) ;  Other retailing n.e.c.,$ Millions,Original,1
A3349788J,Turnover ;  Total (State) ;  Other retailing,$ Millions,Original,1
A3349547V,"Turnover ;  Total (State) ;  Cafes, restaurants and catering services",$ Millions,Original,1
A3349388W,Turnover ;  Total (State) ;  Takeaway food services,$ Millions,Original,1
A3349870V,"Turnover ;  Total (State) ;  Cafes, restaurants and takeaway food services",$ Millions,Original,1
A3349396W,Turnover ;  Total (State) ;  Total (Industry),$ Millions,Original,1
A3349558A,Turnover ;  New South Wales ;  Supermarket and grocery stores,$ Millions,Seasonally Adjusted,1
A3349341L,Turnover ;  New South Wales ;  Liquor retailing,$ Millions,Seasonally Adjusted,1
A3349878L,Turnover ;  New South Wales ;  Other specialised food retailing,$ Millions,Seasonally Adjusted,1
A3349345W,Turnover ;  New South Wales ;  Food retailing,$ Millions,Seasonally Adjusted,1
A3349712L,"Turnover ;  New South Wales ;  Furniture, floor coverings, houseware and textile goods retailing",$ Millions,Seasonally Adjusted,1
A3349343T,Turnover ;  New South Wales ;  Electrical and electronic goods retailing,$ Millions,Seasonally Adjusted,1
